cell_id,celltype,x,y
cjkekabe-1,"CAFs, DCIS Associated",2593.501953125,1183.609375
cldmkpdh-1,"CAFs, DCIS Associated",1935.0103759765625,2176.485595703125
gcfhbhef-1,"CAFs, DCIS Associated",3044.139892578125,728.4019775390625
mblnhfad-1,Pericytes,9317.6396484375,5420.61572265625
jfcopjlc-1,Macrophages,7216.275390625,481.4136657714844
eeglldpj-1,11q13 Invasive Tumor Cells,4006.4833984375,4428.0830078125
oenolccn-1,Myoepithelial Cells,8487.5546875,721.143798828125
kojmaflo-1,Endothelial Cells,8814.4267578125,2034.701171875
eggbbjpb-1,11q13 Invasive Tumor Cells,3503.730224609375,4341.2529296875
llklknpk-1,11q13 Invasive Tumor Cells,9702.4931640625,3802.271240234375
blhlkhmh-1,T Lymphocytes,9001.6884765625,2194.986572265625
noccfmjd-1,11q13 Invasive Tumor Cells,6373.5439453125,4929.732421875
gcdkhigf-1,11q13 Invasive Tumor Cells,3326.108642578125,745.0126342773438
khjdhkio-1,11q13 Invasive Tumor Cells,8272.4619140625,1527.669677734375
djoplhnh-1,Basal-like Structured DCIS Cells,3593.97705078125,2284.826416015625
cmooedde-1,CXCL14+ Fibroblasts,1969.1304931640625,2592.441162109375
bmndpdll-1,11q13 Invasive Tumor Cells,8710.26953125,1304.663330078125
ffbfelph-1,T Lymphocytes,5013.70458984375,3221.188232421875
ejlmiill-1,11q13 Invasive Tumor Cells,5586.4580078125,1679.459228515625
kfinncil-1,11q13 Invasive Tumor Cells,9719.6787109375,2733.98193359375
holkiaga-1,"CAFs, DCIS Associated",2414.50927734375,4832.25390625
bpkffalo-1,T Lymphocytes,9318.6318359375,2731.686279296875
collpkmk-1,Endothelial Cells,753.408447265625,2521.0986328125
bmjlflkc-1,T Lymphocytes,8880.115234375,2937.15087890625
begckhha-1,T Lymphocytes,3837.59619140625,2228.830078125
acogeghl-1,Luminal-like Amorphous DCIS Cells,830.7694091796875,2609.337890625
gdggbkjb-1,"CAFs, DCIS Associated",2572.341552734375,3824.478759765625
jlfpjobm-1,11q13 Invasive Tumor Cells,8106.89404296875,716.9055786132812
dbcdadhn-1,Endothelial Cells,2078.29345703125,2924.79541015625
jondedhn-1,11q13 Invasive Tumor Cells,7964.23974609375,808.4288330078125
fikepcfb-1,Luminal-like Amorphous DCIS Cells,2979.412841796875,1311.1219482421875
bhgbaagb-1,T Lymphocytes,6756.65283203125,1295.697998046875
nbjfepkd-1,11q13 Invasive Tumor Cells,6961.96240234375,3291.47021484375
idbdimhi-1,Luminal-like Amorphous DCIS Cells,1517.2110595703125,3258.861328125
khfakbca-1,"CAFs, DCIS Associated",7961.54541015625,1174.613037109375
gfpjjadm-1,"CAFs, DCIS Associated",2760.853271484375,4513.5341796875
cfaanbpo-1,Luminal-like Amorphous DCIS Cells,294.5469665527344,3040.9228515625
cgikmdkk-1,"CAFs, DCIS Associated",1019.03173828125,2767.787841796875
abpclief-1,Luminal-like Amorphous DCIS Cells,483.4542846679688,2921.40234375
jcodneae-1,CXCL14+ Fibroblasts,7180.1044921875,1445.485595703125
knmdbnbb-1,Myoepithelial Cells,8458.7607421875,1815.91357421875
aocmagda-1,11q13 Invasive Tumor Cells,4418.43505859375,4879.51611328125
mhmpelpg-1,11q13 Invasive Tumor Cells,8999.2568359375,3934.22900390625
ifmaohcb-1,"CAFs, DCIS Associated",612.1780395507812,3522.316650390625
edaonndi-1,11q13 Invasive Tumor Cells,3486.2646484375,4459.55224609375
ngagacln-1,11q13 Invasive Tumor Cells,7484.41552734375,4419.0
ecpbjogb-1,11q13 Invasive Tumor Cells,3377.7138671875,4493.38818359375
bojkclcg-1,T Lymphocytes,9410.2548828125,1458.422607421875
bpabblbp-1,11q13 Invasive Tumor Cells,9510.875,3010.6376953125
dinacknj-1,"CAFs, DCIS Associated",3239.015869140625,2631.33642578125
hbdfmpkg-1,11q13 Invasive Tumor Cells,3396.3681640625,4749.41015625
dkaikbdo-1,Luminal-like Amorphous DCIS Cells,2903.01806640625,2900.298095703125
flkofkan-1,Luminal-like Amorphous DCIS Cells,3774.680419921875,591.6173095703125
ndnoipcm-1,Macrophages,6968.6396484375,3567.506103515625
bdmeonnn-1,Basal-like Structured DCIS Cells,6218.04833984375,2685.408203125
nfpfcacl-1,"CAFs, DCIS Associated",7649.90869140625,4443.611328125
hpeifhld-1,Luminal-like Amorphous DCIS Cells,1523.1646728515625,3756.591796875
epgoomfg-1,11q13 Invasive Tumor Cells,4501.7294921875,2961.759521484375
oealkoam-1,Pericytes,6936.31494140625,2120.231201171875
bllmmjcj-1,Dendritic Cells,9033.2392578125,2562.64306640625
chlgeplk-1,Luminal-like Amorphous DCIS Cells,642.3060913085938,2700.0927734375
hkjfkhbe-1,Basal-like Structured DCIS Cells,3358.97119140625,5650.01904296875
mbmjdgem-1,Endothelial Cells,8588.09765625,4640.64453125
kjinimie-1,11q13 Invasive Tumor Cells,7735.39697265625,2838.646728515625
nojojopc-1,Endothelial Cells,6093.92138671875,4836.9716796875
cchmljck-1,Myoepithelial Cells,8142.9736328125,1684.7529296875
jlkpichd-1,11q13 Invasive Tumor Cells,8458.3193359375,369.9173889160156
ehnppcbg-1,11q13 Invasive Tumor Cells,4848.72998046875,1225.4814453125
depnkgho-1,Luminal-like Amorphous DCIS Cells,1428.610595703125,2281.844482421875
lgoaggpm-1,11q13 Invasive Tumor Cells,8334.3974609375,3116.46728515625
bigannmo-1,T Lymphocytes,7067.62109375,3301.16650390625
fcfkggki-1,11q13 Invasive Tumor Cells,5086.0087890625,4067.85302734375
chjoaboo-1,Luminal-like Amorphous DCIS Cells,1069.7008056640625,3217.36767578125
iponagnd-1,Basal-like Structured DCIS Cells,6834.43212890625,2495.95361328125
cleomnok-1,"CAFs, DCIS Associated",1712.2989501953125,2143.59228515625
flfcbofk-1,"CAFs, DCIS Associated",3987.7451171875,198.8332977294922
jkpmpkfc-1,11q13 Invasive Tumor Cells,6020.4921875,917.47900390625
mhlaaihn-1,11q13 Invasive Tumor Cells,8919.931640625,3729.9296875
jgajefib-1,"CAFs, DCIS Associated",7259.33984375,952.923095703125
jnlckcbd-1,Dendritic Cells,8532.9736328125,1086.2052001953125
nddgadej-1,"CAFs, Invasive Associated",6893.4794921875,4067.19482421875
cdmfpkll-1,11q13 Invasive Tumor Cells,7610.033203125,461.1226196289063
mhpecabe-1,Endothelial Cells,9814.17578125,4297.2451171875
kjhpfedd-1,CXCL14+ Fibroblasts,7831.4443359375,2702.412841796875
aclbdlpg-1,Basal-like Structured DCIS Cells,287.0870056152344,2205.2431640625
hkdffcjh-1,CXCL14+ Fibroblasts,3277.91015625,5802.64306640625
lbggckad-1,11q13 Invasive Tumor Cells,9793.126953125,502.12396240234375
eopbmedk-1,11q13 Invasive Tumor Cells,5367.17578125,1261.0865478515625
lljfieec-1,"CAFs, DCIS Associated",9456.25,3189.0126953125
jkomefab-1,11q13 Invasive Tumor Cells,5810.09326171875,969.4634399414062
ehkjepce-1,Endothelial Cells,4686.19970703125,845.087646484375
mibljnme-1,Basal-like Structured DCIS Cells,9605.2080078125,4262.3330078125
inkppgkk-1,Pericytes,6127.61572265625,2538.72509765625
hlkcpdna-1,Basal-like Structured DCIS Cells,2570.673583984375,5531.7451171875
hpcmmimo-1,"CAFs, DCIS Associated",1724.1514892578125,5118.1416015625
goinoaoo-1,11q13 Invasive Tumor Cells,5020.458984375,4920.8828125
jlicjpgf-1,11q13 Invasive Tumor Cells,8552.8681640625,694.7774658203125
dampkmbh-1,"CAFs, DCIS Associated",939.9686279296876,2744.17041015625
mcdjbpkl-1,"CAFs, DCIS Associated",8517.310546875,5922.02197265625
leopdalk-1,Endothelial Cells,9470.541015625,1206.5040283203125
mpdckoef-1,"CAFs, DCIS Associated",6802.78369140625,5656.63916015625
fhgdpjif-1,11q13 Invasive Tumor Cells,4949.447265625,3971.22216796875
dchdhjpe-1,Luminal-like Amorphous DCIS Cells,1114.5810546875,2098.7529296875
lignmkjh-1,11q13 Invasive Tumor Cells,8387.1826171875,3596.236572265625
egaihlpm-1,T Lymphocytes,3605.956787109375,3819.169921875
fpfaoeag-1,"CAFs, DCIS Associated",3745.135009765625,1380.12158203125
mlienajl-1,11q13 Invasive Tumor Cells,6649.57080078125,5507.09033203125
icaeahon-1,Luminal-like Amorphous DCIS Cells,1386.2374267578125,3396.833740234375
cfpdfglp-1,"CAFs, DCIS Associated",14.80090045928955,2617.11083984375
akkjlbjk-1,11q13 Invasive Tumor Cells,6553.7294921875,5753.94140625
jfhhalld-1,Macrophages,7174.23681640625,667.68310546875
klbmmbnp-1,11q13 Invasive Tumor Cells,8586.8193359375,2412.078369140625
aahgidbm-1,T Lymphocytes,468.81982421875,3797.22998046875
cdajplmn-1,11q13 Invasive Tumor Cells,8553.9765625,4369.50537109375
kadnnlaa-1,T Lymphocytes,7402.9033203125,337.4365539550781
jlnlcgam-1,11q13 Invasive Tumor Cells,8936.8212890625,275.9137878417969
lpcibmjg-1,"CAFs, DCIS Associated",8998.640625,2829.59130859375
ecegjeib-1,"CAFs, DCIS Associated",3634.12158203125,3893.54638671875
hdepkdkl-1,11q13 Invasive Tumor Cells,4306.87109375,4837.466796875
mckodnhl-1,"CAFs, DCIS Associated",8980.4267578125,5375.81787109375
bbgedbjc-1,T Lymphocytes,8103.9052734375,4316.650390625
aclnbknb-1,Luminal-like Amorphous DCIS Cells,568.8148803710938,2481.46923828125
jjacifof-1,11q13 Invasive Tumor Cells,6277.19384765625,1062.57470703125
bdgmdjec-1,Myoepithelial Cells,2847.7529296875,1698.7982177734375
jdpaaipd-1,"CAFs, Invasive Associated",7261.81201171875,1618.84375
aapknijh-1,Luminal-like Amorphous DCIS Cells,920.9461059570312,3582.6328125
iijgalfn-1,11q13 Invasive Tumor Cells,5607.66943359375,2420.136474609375
icpgfgki-1,"CAFs, DCIS Associated",1688.310302734375,3263.85791015625
dfmoopfk-1,"CAFs, DCIS Associated",2059.22021484375,2739.390380859375
ikanpcjd-1,11q13 Invasive Tumor Cells,5734.65380859375,2651.633544921875
lninkhjn-1,11q13 Invasive Tumor Cells,9013.173828125,3212.7607421875
dfnkbiim-1,"CAFs, DCIS Associated",2253.66357421875,2649.14892578125
adpnohie-1,11q13 Invasive Tumor Cells,4188.77294921875,3473.93359375
fmeecplg-1,Myoepithelial Cells,3966.791259765625,1378.5914306640625
kcdmjhbc-1,"CAFs, DCIS Associated",9827.126953125,2013.046875
ekgiamaa-1,B Cells,4811.494140625,2116.82470703125
eenknelk-1,11q13 Invasive Tumor Cells,4024.49169921875,4456.53173828125
cebpdagb-1,11q13 Invasive Tumor Cells,8640.7724609375,1038.0589599609375
lmmcckgp-1,Dendritic Cells,9735.2578125,3436.587158203125
bgofocao-1,11q13 Invasive Tumor Cells,6199.34375,1700.1280517578125
ajkkbepk-1,Myoepithelial Cells,2399.332763671875,4910.94580078125
bmofcmmi-1,11q13 Invasive Tumor Cells,8684.083984375,2325.67138671875
cagjdfoh-1,T Lymphocytes,9168.388671875,750.4321899414062
jpfccmhl-1,11q13 Invasive Tumor Cells,7624.69970703125,1077.598876953125
jlmlbpdk-1,Basal-like Structured DCIS Cells,8969.935546875,239.13772583007807
gcbcmbeo-1,Endothelial Cells,2933.729248046875,875.24755859375
ejdcmhln-1,11q13 Invasive Tumor Cells,5130.15576171875,1764.121337890625
mmbllmng-1,11q13 Invasive Tumor Cells,6521.30908203125,5374.83056640625
bicgemci-1,11q13 Invasive Tumor Cells,6979.87939453125,2508.315185546875
lanfcbeo-1,11q13 Invasive Tumor Cells (G1/S),9826.7548828125,943.2440185546876
hkpabbfe-1,Basal-like Structured DCIS Cells,2263.541748046875,5279.150390625
lfdpeaio-1,11q13 Invasive Tumor Cells,7551.70849609375,2903.6640625
lcjglkik-1,11q13 Invasive Tumor Cells,9824.2412109375,1231.746826171875
lkndhmpa-1,B Cells,8500.990234375,3143.782958984375
nbliidhh-1,11q13 Invasive Tumor Cells,7185.1708984375,3136.447021484375
klggdflo-1,11q13 Invasive Tumor Cells,8295.400390625,2517.38037109375
lpbaalid-1,11q13 Invasive Tumor Cells,9232.62890625,3192.87939453125
ljcpjagd-1,Endothelial Cells,7691.7841796875,3435.09326171875
eomoojpm-1,CXCL14+ Fibroblasts,5246.4384765625,1348.797119140625
afonjmao-1,T Lymphocytes,2477.407958984375,5720.65478515625
kchpplmn-1,11q13 Invasive Tumor Cells,9721.66015625,2214.00439453125
chamijab-1,Luminal-like Amorphous DCIS Cells,973.9785766601562,3189.180419921875
lfknaoil-1,Endothelial Cells,7542.2021484375,3151.972412109375
icdkeahc-1,Basal-like Structured DCIS Cells,1394.610595703125,3266.03125
khlhcahg-1,Myeloid Cells,8197.263671875,1766.4432373046875
jkilnbkj-1,11q13 Invasive Tumor Cells,5841.31396484375,1403.1656494140625
lifojcko-1,11q13 Invasive Tumor Cells,8310.84765625,3616.296630859375
bmdpdgpo-1,T Lymphocytes,8810.080078125,3030.232177734375
ggnnpedc-1,Macrophages,3185.396240234375,3307.419189453125
didlablm-1,"CAFs, DCIS Associated",3748.478759765625,2662.357177734375
kmjbplea-1,Pericytes,7823.63134765625,2392.139404296875
jlbdklcp-1,11q13 Invasive Tumor Cells,6038.0576171875,927.2360229492188
eopocelb-1,Pericytes,5390.7158203125,1317.0213623046875
lneppgog-1,T Lymphocytes,9568.078125,3294.511474609375
mjaifdjd-1,11q13 Invasive Tumor Cells,8942.2099609375,4132.98583984375
fjcilnek-1,"CAFs, DCIS Associated",3233.3037109375,1560.324951171875
lfegjjne-1,11q13 Invasive Tumor Cells,7647.4833984375,2868.1064453125
cnfefbcc-1,"CAFs, DCIS Associated",1627.953369140625,2698.490966796875
ckoaceee-1,"CAFs, DCIS Associated",2408.116455078125,1760.54736328125
lnfjikhj-1,B Cells,9598.412109375,3431.988037109375
klnklcmk-1,Dendritic Cells,7726.2841796875,1953.77001953125
bcajbggo-1,11q13 Invasive Tumor Cells,6227.2216796875,2813.184326171875
imnkajog-1,11q13 Invasive Tumor Cells,6138.41845703125,2780.162353515625
dncgpnpi-1,"CAFs, DCIS Associated",4563.3193359375,2567.100341796875
emhjlcgc-1,11q13 Invasive Tumor Cells,5461.806640625,1191.343505859375
leibjlfp-1,Dendritic Cells,9167.9462890625,1577.9674072265625
kkejifcp-1,11q13 Invasive Tumor Cells,8170.02490234375,2867.7822265625
ilambbdg-1,11q13 Invasive Tumor Cells,6051.52685546875,2176.35498046875
mlaohpmp-1,11q13 Invasive Tumor Cells,6516.27392578125,5812.8955078125
ccicimnd-1,T Lymphocytes,8018.7802734375,2204.191162109375
bcgoehkl-1,11q13 Invasive Tumor Cells,5221.37841796875,2719.9462890625
hdclpkmg-1,11q13 Invasive Tumor Cells,4511.767578125,4937.181640625
ekdkanoc-1,"CAFs, Invasive Associated",5363.79296875,1738.122802734375
cckmmbmd-1,11q13 Invasive Tumor Cells,8353.568359375,3764.831298828125
kmlknccd-1,11q13 Invasive Tumor Cells,7691.6728515625,2178.301025390625
kffpgmgl-1,Myoepithelial Cells,9845.435546875,2824.5849609375
jipfkffm-1,11q13 Invasive Tumor Cells,6375.845703125,1193.972412109375
caainofj-1,T Lymphocytes,9154.966796875,2720.444580078125
kgnppdpm-1,Endothelial Cells,9109.4873046875,2106.35693359375
jfcljcfc-1,Endothelial Cells,7235.6875,400.1130981445313
gpbemjfo-1,"CAFs, DCIS Associated",5541.91748046875,5031.97119140625
nilgjnga-1,11q13 Invasive Tumor Cells,6892.5537109375,5133.8759765625
daohajmj-1,Luminal-like Amorphous DCIS Cells,1623.4820556640625,2442.257568359375
jgekfhap-1,CXCL14+ Fibroblasts,7235.3896484375,1259.9468994140625
kmlcgdhi-1,11q13 Invasive Tumor Cells,7649.833984375,2065.475341796875
mjcofdao-1,CXCL14+ Fibroblasts,9411.001953125,3996.341796875
eejbkhbl-1,11q13 Invasive Tumor Cells,4196.8818359375,4460.697265625
bbplfhac-1,11q13 Invasive Tumor Cells (Mitotic),7506.0947265625,3123.602294921875
coinccab-1,"CAFs, DCIS Associated",700.0696411132812,2093.28759765625
hlchigmp-1,"CAFs, DCIS Associated",2879.819580078125,5261.3046875
llofonol-1,11q13 Invasive Tumor Cells,9796.005859375,3668.208740234375
legapein-1,Pericytes,9288.6435546875,1603.339111328125
bmaohmck-1,T Lymphocytes,8895.8095703125,4748.73583984375
amdlbjeo-1,11q13 Invasive Tumor Cells,4937.08642578125,4533.81787109375
hgnfonbg-1,11q13 Invasive Tumor Cells,4281.4599609375,5357.6748046875
ndhdbagb-1,11q13 Invasive Tumor Cells,7106.79443359375,4158.17724609375
ilbdagcn-1,Basal-like Structured DCIS Cells,6080.82666015625,2172.756591796875
hpeogigl-1,"CAFs, DCIS Associated",1535.9915771484375,4243.7958984375
hmnfdnlm-1,Luminal-like Amorphous DCIS Cells,1365.32177734375,3828.9541015625
ihiaabde-1,"CAFs, DCIS Associated",558.1139526367188,3164.779296875
ippnkdfn-1,11q13 Invasive Tumor Cells,6993.52197265625,2373.4912109375
adlcahpe-1,"CAFs, DCIS Associated",1448.7138671875,1830.2061767578125
khhopimg-1,CXCL14+ Fibroblasts,7467.96142578125,1183.465576171875
ahgedkbn-1,Basal-like Structured DCIS Cells,3058.451416015625,5723.67138671875
oghklnla-1,11q13 Invasive Tumor Cells,9093.97265625,3621.179443359375
jepobpcf-1,11q13 Invasive Tumor Cells,7128.77685546875,1916.033203125
jgbenhcc-1,CXCL14+ Fibroblasts,7164.90283203125,1374.1065673828125
ebjapfjh-1,11q13 Invasive Tumor Cells,3765.3603515625,4355.931640625
nkkccebd-1,CXCL14+ Fibroblasts,5619.3203125,3561.6806640625
hakccnkp-1,11q13 Invasive Tumor Cells,4905.24658203125,4596.54931640625
hlhjoefb-1,B Cells,3021.232421875,5308.04150390625
kaeledkh-1,"CAFs, Invasive Associated",7569.29638671875,356.30914306640625
mohfpdhe-1,11q13 Invasive Tumor Cells,6265.9716796875,5738.81689453125
jkkomdlo-1,11q13 Invasive Tumor Cells,5860.86328125,1517.4058837890625
klemehko-1,Basal-like Structured DCIS Cells,8344.2392578125,2640.0390625
babgcdch-1,T Lymphocytes,3609.85009765625,3687.251708984375
gligeojp-1,"CAFs, DCIS Associated",4684.17626953125,5148.5888671875
jpkgnoch-1,Basal-like Structured DCIS Cells,7501.45166015625,603.3480224609375
mdlofnic-1,11q13 Invasive Tumor Cells,9514.0234375,4341.37939453125
gdpodfnm-1,Basal-like Structured DCIS Cells,2412.3623046875,4218.9033203125
aiifkngb-1,Basal-like Structured DCIS Cells,2932.66259765625,4375.994140625
bckanbni-1,T Lymphocytes,6339.4091796875,3330.93310546875
adlianli-1,Luminal-like Amorphous DCIS Cells,1164.128662109375,1635.731689453125
fkmhfcdc-1,Luminal-like Amorphous DCIS Cells,4263.7568359375,984.9022216796876
nobjohob-1,11q13 Invasive Tumor Cells,6351.15087890625,4924.458984375
ceddjkge-1,Dendritic Cells,7997.30029296875,633.2213745117188
niinmejl-1,11q13 Invasive Tumor Cells,6933.11572265625,4863.7998046875
enjeinkh-1,11q13 Invasive Tumor Cells,4987.64111328125,1329.0321044921875
khbbkhio-1,11q13 Invasive Tumor Cells,7507.9091796875,1379.8507080078125
decbpcak-1,"CAFs, DCIS Associated",2589.775634765625,864.9224853515625
mmndefpf-1,Myoepithelial Cells,5845.556640625,5021.2490234375
cecjcgej-1,11q13 Invasive Tumor Cells,8171.93408203125,702.4191284179688
ebleiloh-1,11q13 Invasive Tumor Cells,3707.72314453125,4192.0927734375
moogbjaj-1,CXCL14+ Fibroblasts,6961.70947265625,5719.4091796875
mdofadlo-1,Pericytes,9717.0546875,4338.43359375
dpkpjlep-1,Basal-like Structured DCIS Cells,4198.66162109375,3113.80908203125
cjeljlhb-1,"CAFs, DCIS Associated",2744.117919921875,1378.66259765625
eapbnabd-1,11q13 Invasive Tumor Cells,3320.1328125,3808.864013671875
cbclmcoc-1,11q13 Invasive Tumor Cells,6047.06103515625,943.6737670898438
lofkmdof-1,11q13 Invasive Tumor Cells,9268.798828125,3473.6669921875
gjfpjdfl-1,Myoepithelial Cells,2725.144775390625,3389.041259765625
bopmmcbk-1,Myoepithelial Cells,9473.2978515625,2651.312744140625
nebemdkm-1,11q13 Invasive Tumor Cells,6952.9599609375,3828.3701171875
djggboab-1,Luminal-like Amorphous DCIS Cells,3510.521484375,2730.960205078125
cjdojobe-1,Luminal-like Amorphous DCIS Cells,2811.5771484375,1588.857421875
mckmohpn-1,Myoepithelial Cells,8949.263671875,5454.76806640625
aclmdfkp-1,Luminal-like Amorphous DCIS Cells,495.0885314941406,2527.114501953125
khffinhf-1,CXCL14+ Fibroblasts,7797.708984375,1179.1214599609375
fkjhkdgf-1,Luminal-like Amorphous DCIS Cells,3961.7978515625,778.8250732421875
mmdljocg-1,11q13 Invasive Tumor Cells,5730.87744140625,5757.88818359375
gnbemngo-1,11q13 Invasive Tumor Cells,5682.10693359375,5487.8037109375
dankcbid-1,Luminal-like Amorphous DCIS Cells,1527.146240234375,2459.638916015625
lmkpgboa-1,Pericytes,9694.05078125,3324.95166015625
hddbccom-1,11q13 Invasive Tumor Cells,4549.876953125,5142.337890625
cdamkiik-1,11q13 Invasive Tumor Cells (G1/S),8532.744140625,4366.30517578125
lheeofeh-1,Myoepithelial Cells,8464.052734375,3392.651611328125
njjeefan-1,Endothelial Cells,7007.90185546875,4408.31884765625
aidhnpcf-1,Myoepithelial Cells,2180.159423828125,4804.23974609375
ghicmikg-1,Luminal-like Amorphous DCIS Cells,3428.7822265625,3095.0859375
obbfalmf-1,11q13 Invasive Tumor Cells,3278.300537109375,3906.33935546875
gpjkkgcd-1,11q13 Invasive Tumor Cells,5071.72412109375,4829.55126953125
oehacidm-1,11q13 Invasive Tumor Cells,6318.279296875,1266.4312744140625
abamodkn-1,Luminal-like Amorphous DCIS Cells,877.7102661132812,3538.740234375
gajjhbkk-1,Luminal-like Amorphous DCIS Cells,3811.24072265625,908.4048461914062
fkgmphpd-1,"CAFs, DCIS Associated",4055.02587890625,673.0061645507812
mmbfoikb-1,11q13 Invasive Tumor Cells,6389.0927734375,5458.2724609375
mlekiagn-1,11q13 Invasive Tumor Cells,6454.955078125,5745.3388671875
bcdcjfbb-1,11q13 Invasive Tumor Cells,7363.42724609375,4042.838623046875
caalpcpc-1,T Lymphocytes,9182.3896484375,2727.975341796875
eapkhfjp-1,11q13 Invasive Tumor Cells,3297.273681640625,3803.93359375
mmolffdh-1,Endothelial Cells,5586.388671875,4234.78564453125
nfclagjn-1,11q13 Invasive Tumor Cells,7371.09814453125,4100.548828125
mldbfoap-1,11q13 Invasive Tumor Cells,6470.80322265625,5487.3701171875
djkeigfo-1,Macrophages,3441.8916015625,2663.037841796875
akkidpia-1,11q13 Invasive Tumor Cells,6368.34912109375,5598.70947265625
jfhmhnki-1,Dendritic Cells,7156.529296875,574.9545288085938
