example_gene,point_type,celltype,target_celltype,x,y,center_x,center_y
C1QA,uRNA,,Macrophages,7127.046875,1881.078125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7048.359375,1847.828125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7014.46875,1795.109375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7047.25,1781.484375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7082.28125,1848.71875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7116.328125,1813.46875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7076.671875,1782.171875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7094.9375,1832.640625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7087.984375,1783.890625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7126.296875,1856.28125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7101.546875,1816.828125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7091.125,1834.03125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7052.0625,1809.21875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7047.609375,1807.984375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7114.3125,1815.703125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7049.3125,1848.65625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7051.765625,1848.0,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7051.125,1845.828125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7017.640625,1810.125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7081.171875,1870.734375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7047.421875,1840.328125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7047.46875,1806.65625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7117.171875,1827.046875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7132.3125,1869.53125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7075.734375,1774.875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7072.0625,1777.4375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7072.578125,1777.75,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7075.46875,1776.125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7051.28125,1801.84375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7092.84375,1796.59375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7129.59375,1873.75,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7052.859375,1848.140625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7053.21875,1849.828125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7067.75,1876.703125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7092.671875,1796.453125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7052.25,1846.671875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7053.828125,1851.59375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7129.234375,1870.21875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7094.0,1835.625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7130.296875,1871.515625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7054.28125,1845.625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7054.984375,1847.359375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7129.15625,1875.25,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7043.5625,1805.625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7094.75,1792.640625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7089.734375,1793.9375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7049.484375,1847.359375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7053.59375,1847.96875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7033.625,1780.765625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7129.1875,1871.328125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7011.921875,1795.6875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7129.03125,1868.828125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7095.34375,1826.28125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7094.546875,1832.234375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7128.546875,1869.09375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7094.125,1796.59375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7040.265625,1812.6875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7044.328125,1813.875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7129.40625,1868.875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7041.765625,1782.1875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7058.046875,1838.390625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7127.921875,1881.484375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7052.3125,1852.609375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7066.203125,1875.71875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7067.09375,1875.875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7041.921875,1803.640625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7048.796875,1846.5,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7099.5,1955.671875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7051.546875,1845.34375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7114.0625,1853.78125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7055.5,1848.984375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7070.421875,1805.203125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7054.140625,1846.96875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7052.296875,1853.5,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7052.640625,1854.328125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7141.09375,1887.828125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7113.921875,1852.109375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7094.9375,1832.265625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7095.59375,1830.234375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7017.1875,1810.359375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7081.734375,2164.0,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7083.328125,2164.828125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7116.59375,2166.875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7107.953125,2188.046875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7104.875,2179.46875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7022.9375,2173.140625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7148.703125,2233.09375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7084.59375,2165.953125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7021.71875,2190.0,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7108.65625,2171.328125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7098.609375,2068.15625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7116.296875,2165.90625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7098.953125,2067.71875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7041.828125,2223.234375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7102.859375,2171.109375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7210.03125,2229.59375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7042.359375,2222.796875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7036.90625,2193.65625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7169.375,2206.75,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7209.53125,2230.875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7042.59375,2215.890625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7103.796875,2181.15625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7093.703125,2183.9375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7231.953125,2373.15625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7127.609375,2263.859375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7186.0625,2297.703125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7168.171875,2317.4375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7044.546875,2266.578125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7090.359375,2389.421875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7118.703125,2250.6875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7196.78125,2422.546875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7127.625,2350.984375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7176.515625,2277.8125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7191.09375,2250.921875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7229.28125,2338.5,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7111.625,2250.15625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7097.515625,2388.171875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7162.421875,2285.921875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7128.71875,2351.03125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7226.578125,2302.65625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7196.671875,2289.6875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7037.171875,2254.125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7177.46875,2285.734375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7162.78125,2285.984375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7237.78125,2358.65625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7176.921875,2277.796875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7164.578125,2286.078125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7116.03125,2250.25,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7044.5,2266.9375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7117.71875,2250.328125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7167.515625,2289.703125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7164.5,2286.234375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7185.25,2296.78125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7044.640625,2266.171875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7101.1875,2529.796875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7451.734375,1695.390625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7393.34375,1717.171875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7436.453125,1724.25,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7436.71875,1724.453125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7403.765625,1719.828125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7391.984375,1716.96875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7402.71875,1719.265625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7442.109375,1719.171875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7403.59375,1719.4375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7442.5,1720.078125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7391.96875,1717.8125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7442.234375,1719.78125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7392.46875,1717.0625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7418.546875,1753.796875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7429.5625,1792.71875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7347.296875,1998.578125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7373.46875,1865.796875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7350.890625,1998.8125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7439.765625,2201.359375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7297.171875,2034.765625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7296.09375,2033.546875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7430.34375,2192.953125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7325.1875,2012.21875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7395.703125,2455.265625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7324.71875,2319.453125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7316.734375,2446.046875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7314.609375,2357.625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7311.875,2372.234375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7284.046875,2348.46875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7337.640625,2454.8125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7319.0625,2317.9375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7317.078125,2273.953125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7319.859375,2356.34375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7296.28125,2358.65625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7317.984375,2317.78125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7331.78125,2489.09375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7334.640625,2293.890625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7320.09375,2322.21875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7315.40625,2358.125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7274.5,2393.125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7332.859375,2448.296875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7306.25,2488.5,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7319.140625,2318.984375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7333.453125,2306.796875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7282.140625,2365.4375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7281.640625,2361.671875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7309.5,2350.140625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7335.703125,2293.953125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7252.265625,2370.59375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7267.421875,2366.890625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7286.140625,2347.125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7326.03125,2323.453125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7313.671875,2359.171875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7295.75,2377.1875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7337.453125,2454.765625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7367.03125,2457.890625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7331.53125,2294.484375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7315.578125,2436.875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7278.328125,2361.5,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7319.640625,2296.890625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7394.21875,2461.78125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7365.046875,2458.109375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7316.0625,2445.546875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7319.734375,2321.921875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7290.265625,2349.515625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7258.0625,2411.078125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7299.484375,2339.109375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7331.125,2294.40625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7295.234375,2379.203125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7286.0,2346.28125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7318.765625,2318.265625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7284.5,2373.59375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7318.65625,2317.1875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7315.90625,2445.15625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7259.90625,2410.578125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7334.921875,2491.4375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7338.296875,2454.59375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7286.625,2346.734375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7270.484375,2385.25,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7379.65625,2466.890625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7327.171875,2306.90625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7315.84375,2358.4375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7278.640625,2444.53125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7319.609375,2317.921875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7260.421875,2407.8125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7298.96875,2343.984375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7289.640625,2349.265625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7330.375,2295.59375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7274.171875,2455.3125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7347.59375,2299.8125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7299.296875,2339.0625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7401.78125,2464.328125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7260.578125,2408.265625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7316.8125,2315.84375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7329.890625,2295.453125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7274.671875,2455.3125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7333.359375,2448.765625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7258.5625,2410.109375,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7312.90625,2298.671875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7251.640625,2413.078125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7274.59375,2392.578125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7252.390625,2405.046875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7382.578125,2432.515625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7317.5,2357.453125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7258.609375,2408.671875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7381.34375,2432.8125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7417.015625,2505.578125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7377.8125,2530.46875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7424.234375,2521.578125,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7427.09375,2514.296875,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7424.71875,2523.140625,7028.59375,2110.890625
C1QA,uRNA,,Macrophages,7421.9375,2504.1875,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6670.56396484375,2011.5799560546875,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6640.171875,1997.1124267578125,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6678.49609375,2063.653564453125,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6679.11767578125,2095.474853515625,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7085.68798828125,1872.489501953125,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7333.90576171875,2453.093994140625,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7291.62451171875,2377.16748046875,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6666.2490234375,2525.96337890625,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6716.92236328125,2353.9912109375,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6761.80712890625,2473.947509765625,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6723.591796875,2535.375244140625,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6727.4267578125,2533.283447265625,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7230.95654296875,2396.733154296875,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7309.98193359375,2430.6650390625,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7264.03125,2380.5576171875,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7260.478515625,2375.973388671875,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7255.60302734375,2352.723876953125,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7276.70458984375,2354.984619140625,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7263.62451171875,2347.239990234375,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7165.166015625,2317.568359375,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7275.2841796875,2389.563720703125,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7300.1484375,2353.485595703125,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7293.27294921875,2306.86669921875,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7282.3017578125,2368.08203125,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6891.109375,2192.003662109375,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6898.53955078125,2212.589111328125,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7303.00439453125,2256.27783203125,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7314.11083984375,2294.377685546875,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7282.0625,2217.4697265625,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6887.76171875,2231.36767578125,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7179.77734375,2286.5771484375,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7179.83544921875,2290.702880859375,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,7097.02978515625,2273.60888671875,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6681.8740234375,2255.647216796875,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6730.54541015625,2272.629638671875,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6737.02978515625,2267.412353515625,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6750.1328125,2261.7255859375,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6791.96435546875,2239.53173828125,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6969.55517578125,2208.627685546875,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6921.01806640625,2172.504638671875,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6927.4033203125,2123.034912109375,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6829.40673828125,2180.142578125,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6833.1875,2160.678955078125,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6769.12353515625,2113.779541015625,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6641.73974609375,2195.80859375,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6661.0791015625,2186.615234375,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6667.32470703125,2175.148193359375,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6612.29150390625,1826.652587890625,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6629.533203125,1884.205810546875,7028.59375,2110.890625
C1QA,target_cell,Macrophages,Macrophages,6645.61572265625,1936.5579833984373,7028.59375,2110.890625
