,11q13 Invasive Tumor Cells,11q13 Invasive Tumor Cells (G1/S),11q13 Invasive Tumor Cells (Mitotic),Apocrine Cells,B Cells,Basal-like Structured DCIS Cells,"CAFs, DCIS Associated","CAFs, Invasive Associated",CXCL14+ Fibroblasts,Dendritic Cells,Endothelial Cells,Luminal-like Amorphous DCIS Cells,Macrophages,Mast Cells,Myeloid Cells,Myoepithelial Cells,Pericytes,Plasma Cells,T Lymphocytes
S100A13,0.5113675884257687,0.5113675884257687,0.5113675884257687,1.0,0.5113675884257687,0.5113675884257687,0.3553575985549505,0.5113675884257687,0.1271860804402304,0.5113675884257687,0.1271860804402304,1.0,0.18766928817859943,0.2046733814597633,0.17011120903131838,0.3553575985549505,0.1271860804402304,0.3553575985549505,0.5113675884257687
SAP30BP,0.3875399642641201,0.3875399642641201,0.3875399642641201,1.0,0.17232808657137352,0.13000714286014206,0.621321012341636,0.3875399642641201,0.2573244839406825,0.17232808657137352,0.2573244839406825,0.621321012341636,0.2573244839406825,0.2573244839406825,0.2573244839406825,0.621321012341636,0.2573244839406825,0.621321012341636,0.17232808657137352
SAT1,0.4914517917799256,0.4914517917799256,0.4914517917799256,1.0,0.4914517917799256,0.4914517917799256,0.3726636092934043,0.4914517917799256,0.11958884332276007,0.4914517917799256,0.11958884332276007,1.0,0.15311669642163098,0.2115498953909707,0.1710673150329608,0.3726636092934043,0.11958884332276007,0.3726636092934043,0.4914517917799256
SCARB2,0.4862088986803493,0.4862088986803493,0.4862088986803493,1.0,0.4862088986803493,0.4862088986803493,0.3776978932046486,0.4862088986803493,0.15027634534852707,0.4862088986803493,0.15027634534852707,1.0,0.1363065528176013,0.21605141957372023,0.173871736824726,0.3776978932046486,0.15027634534852707,0.3776978932046486,0.4862088986803493
SCCPDH,0.4908019970125116,0.4908019970125116,0.4908019970125116,1.0,0.4908019970125116,0.4908019970125116,0.37470002464790136,0.4908019970125116,0.1416356598133787,0.4908019970125116,0.1416356598133787,1.0,0.15768469659516915,0.21441880114753922,0.1731563776494871,0.37470002464790136,0.1416356598133787,0.37470002464790136,0.4908019970125116
SCD,0.2718400785614421,0.2718400785614421,0.2718400785614421,1.0,0.1705531009574415,0.1273313555425658,0.490969124505894,0.2718400785614421,0.490969124505894,0.1705531009574415,0.490969124505894,1.0,0.490969124505894,0.490969124505894,0.490969124505894,0.490969124505894,0.490969124505894,0.490969124505894,0.1705531009574415
SCOC,0.3856264657123978,0.3856264657123978,0.3856264657123978,1.0,0.16586362158514556,0.11378091343477452,0.6220599559212757,0.3856264657123978,0.25914212705598205,0.16586362158514556,0.25914212705598205,0.6220599559212757,0.25914212705598205,0.25914212705598205,0.25914212705598205,0.6220599559212757,0.25914212705598205,0.6220599559212757,0.16586362158514556
SCP2,0.3880505508613457,0.3880505508613457,0.3880505508613457,1.0,0.2577091795526822,0.2577091795526822,0.6211798072867586,0.3880505508613457,0.1636755222892877,0.2577091795526822,0.1636755222892877,0.6211798072867586,0.12842631607982213,0.20577796133343795,0.1636755222892877,0.6211798072867586,0.1636755222892877,0.6211798072867586,0.2577091795526822
SCUBE2,0.27777752655003846,0.27777752655003846,0.27777752655003846,1.0,0.17632731826680206,0.10522069368819859,0.48901114932059025,0.27777752655003846,0.48901114932059025,0.17632731826680206,0.48901114932059025,1.0,0.48901114932059025,0.48901114932059025,0.48901114932059025,0.48901114932059025,0.48901114932059025,0.48901114932059025,0.17632731826680206
SDF4,0.48761717398566423,0.48761717398566423,0.48761717398566423,1.0,0.48761717398566423,0.48761717398566423,0.37589461910351346,0.48761717398566423,0.14216999179260065,0.48761717398566423,0.14216999179260065,1.0,0.12804806000043115,0.21373914751151632,0.17255471478751158,0.37589461910351346,0.14216999179260065,0.37589461910351346,0.48761717398566423
SELENOF,0.48822573631459504,0.48822573631459504,0.48822573631459504,1.0,0.48822573631459504,0.48822573631459504,0.37546990193971425,0.48822573631459504,0.12991048520791873,0.48822573631459504,0.12991048520791873,1.0,0.14817684087862465,0.21362181864327642,0.17236634044833007,0.37546990193971425,0.12991048520791873,0.37546990193971425,0.48822573631459504
SELENOS,0.3855299931920103,0.3855299931920103,0.3855299931920103,1.0,0.1647219200248217,0.11703662925990532,0.6220748053566506,0.3855299931920103,0.2590352888128722,0.1647219200248217,0.2590352888128722,0.6220748053566506,0.2590352888128722,0.2590352888128722,0.2590352888128722,0.6220748053566506,0.2590352888128722,0.6220748053566506,0.1647219200248217
SEPHS2,0.3835731738289074,0.3835731738289074,0.3835731738289074,1.0,0.16274132189931845,0.11045938501698692,0.6227361973983659,0.3835731738289074,0.2621753836896189,0.16274132189931845,0.2621753836896189,0.6227361973983659,0.2621753836896189,0.2621753836896189,0.2621753836896189,0.6227361973983659,0.2621753836896189,0.6227361973983659,0.16274132189931845
SERINC1,0.5007533380453523,0.5007533380453523,0.5007533380453523,1.0,0.5007533380453523,0.5007533380453523,0.36323494873859513,0.5007533380453523,0.0639160113274633,0.5007533380453523,0.07513932573890492,1.0,0.17077565954834634,0.20395130642621082,0.15899578494393882,0.36323494873859513,0.07513932573890492,0.36323494873859513,0.5007533380453523
SERPINA1,0.2609419409801631,0.2609419409801631,0.2609419409801631,1.0,0.17069442914584307,0.10467365161890627,0.4950260997823106,0.2609419409801631,0.4950260997823106,0.17069442914584307,0.4950260997823106,1.0,0.4950260997823106,0.4950260997823106,0.4950260997823106,0.4950260997823106,0.4950260997823106,0.4950260997823106,0.17069442914584307
SERPINB6,0.3888601511635363,0.3888601511635363,0.3888601511635363,1.0,0.2581543113805142,0.2581543113805142,0.620920076038548,0.3888601511635363,0.16077955477637926,0.2581543113805142,0.16077955477637926,0.620920076038548,0.12690980013036474,0.20455639215500915,0.16077955477637926,0.620920076038548,0.16077955477637926,0.620920076038548,0.2581543113805142
SFRP1,0.5273877274947854,0.5273877274947854,0.5273877274947854,1.0,0.5273877274947854,0.5273877274947854,0.09669460887939874,0.5273877274947854,0.34537000133177853,0.5273877274947854,0.34537000133177853,1.0,0.34537000133177853,0.34537000133177853,0.34537000133177853,0.23905386362462194,0.34537000133177853,0.14699393106123626,0.5273877274947854
SFRP4,0.38959948753563,0.38959948753563,0.38959948753563,1.0,0.18781541542609237,0.18781541542609237,0.6235299027586804,0.38959948753563,0.2622466418427359,0.18781541542609237,0.2622466418427359,0.6235299027586804,0.09597394495668464,0.2622466418427359,0.2622466418427359,0.6235299027586804,0.2622466418427359,0.6235299027586804,0.18781541542609237
SH3BGRL,0.5017390755737628,0.5017390755737628,0.5017390755737628,1.0,0.5017390755737628,0.5017390755737628,0.361251651420144,0.5017390755737628,0.05397253629498554,0.5017390755737628,0.06862044476738496,1.0,0.15829917786591313,0.20050318876960863,0.17109323879035232,0.361251651420144,0.06862044476738496,0.361251651420144,0.5017390755737628
SH3BP5,0.503424778100879,0.503424778100879,0.503424778100879,1.0,0.503424778100879,0.503424778100879,0.36025161316127013,0.503424778100879,0.0637191905960343,0.503424778100879,0.07386333235695507,1.0,0.17152680394865827,0.20112544100842727,0.16091557669231676,0.36025161316127013,0.05633178291329495,0.36025161316127013,0.503424778100879
SHROOM3,0.28168566721292015,0.28168566721292015,0.28168566721292015,1.0,0.18137860233584285,0.10672155004513387,0.4882497828905056,0.28168566721292015,0.4882497828905056,0.18137860233584285,0.4882497828905056,1.0,0.4882497828905056,0.4882497828905056,0.4882497828905056,0.4882497828905056,0.4882497828905056,0.4882497828905056,0.18137860233584285
SIGLEC1,0.39059019155899627,0.39059019155899627,0.39059019155899627,1.0,0.1631788707339826,0.1868162679963351,0.6224721170505273,0.39059019155899627,0.2592606410170177,0.1631788707339826,0.2592606410170177,0.6224721170505273,0.08094931231402346,0.2592606410170177,0.2592606410170177,0.6224721170505273,0.2592606410170177,0.6224721170505273,0.1631788707339826
SKI,0.504605775788065,0.504605775788065,0.504605775788065,1.0,0.504605775788065,0.504605775788065,0.3591146378331677,0.504605775788065,0.06222604257452925,0.504605775788065,0.07635989713125174,1.0,0.17491553901590554,0.20134688649512703,0.16235628766389557,0.3591146378331677,0.07635989713125174,0.3591146378331677,0.504605775788065
SLC35F5,0.48937572331655765,0.48937572331655765,0.48937572331655765,1.0,0.48937572331655765,0.48937572331655765,0.37515568034739954,0.48937572331655765,0.13776384889140353,0.48937572331655765,0.13776384889140353,1.0,0.15415014226459528,0.2143655140768816,0.1730990070639347,0.37515568034739954,0.13776384889140353,0.37515568034739954,0.48937572331655765
SLC39A11,0.3833974351975198,0.3833974351975198,0.3833974351975198,1.0,0.1677524189232299,0.10933228852404252,0.6228725573074866,0.3833974351975198,0.26400001618906616,0.1677524189232299,0.26400001618906616,0.6228725573074866,0.26400001618906616,0.26400001618906616,0.26400001618906616,0.6228725573074866,0.26400001618906616,0.6228725573074866,0.1677524189232299
SLC39A6,0.2611988580834567,0.2611988580834567,0.2611988580834567,1.0,0.17478363757491494,0.11930123145102883,0.4950454567096431,0.2611988580834567,0.4950454567096431,0.17478363757491494,0.4950454567096431,1.0,0.4950454567096431,0.4950454567096431,0.4950454567096431,0.4950454567096431,0.4950454567096431,0.4950454567096431,0.17478363757491494
SLC39A7,0.4978189730993056,0.4978189730993056,0.4978189730993056,1.0,0.4978189730993056,0.4978189730993056,0.3673988601037588,0.4978189730993056,0.10666622906168052,0.4978189730993056,0.10666622906168052,1.0,0.1726442732116212,0.20865529884649878,0.1605011224973465,0.3673988601037588,0.10666622906168052,0.3673988601037588,0.4978189730993056
SLC40A1,0.4905952525734329,0.4905952525734329,0.4905952525734329,1.0,0.4905952525734329,0.4905952525734329,0.3718954231967439,0.4905952525734329,0.11502075768210597,0.4905952525734329,0.11502075768210597,1.0,0.15064180591752688,0.2098119516878156,0.17383027174957352,0.3718954231967439,0.11502075768210597,0.3718954231967439,0.4905952525734329
SLC44A1,0.3896987965952061,0.3896987965952061,0.3896987965952061,1.0,0.25852529786551376,0.25852529786551376,0.6205199428494315,0.3896987965952061,0.14680078915272796,0.25852529786551376,0.14680078915272796,0.6205199428494315,0.12439950567604952,0.20315802196782576,0.16510754481705386,0.6205199428494315,0.14680078915272796,0.6205199428494315,0.25852529786551376
SLC7A2,0.5017973775402723,0.5017973775402723,0.5017973775402723,1.0,0.5017973775402723,0.5017973775402723,0.36413096514468196,0.5017973775402723,0.11120400953961804,0.5017973775402723,0.11120400953961804,1.0,0.17770079943922146,0.20724463472281796,0.16281172210810352,0.36413096514468196,0.11120400953961804,0.36413096514468196,0.5017973775402723
SMAD2,0.27688378491580484,0.27688378491580484,0.27688378491580484,1.0,0.15984260254255664,0.09624373888682411,0.4879217797274753,0.27688378491580484,0.4879217797274753,0.15984260254255664,0.4879217797274753,1.0,0.4879217797274753,0.4879217797274753,0.4879217797274753,0.4879217797274753,0.4879217797274753,0.4879217797274753,0.15984260254255664
SMARCA2,0.49010978291223917,0.49010978291223917,0.49010978291223917,1.0,0.49010978291223917,0.49010978291223917,0.3728557667020337,0.49010978291223917,0.10940101996548122,0.49010978291223917,0.10940101996548122,1.0,0.14683678954131937,0.21043518533246264,0.17070656113185625,0.3728557667020337,0.10940101996548122,0.3728557667020337,0.49010978291223917
SMARCA5,0.48437601697007515,0.48437601697007515,0.48437601697007515,1.0,0.48437601697007515,0.48437601697007515,0.3793183854211914,0.48437601697007515,0.15646661260259162,0.48437601697007515,0.15646661260259162,1.0,0.1357906430823957,0.2174369844700936,0.17607511366091066,0.3793183854211914,0.15646661260259162,0.3793183854211914,0.48437601697007515
SMIM14,0.38768118221555925,0.38768118221555925,0.38768118221555925,1.0,0.17771162259254988,0.13121803355951742,0.6213442253117291,0.38768118221555925,0.25831109006583286,0.17771162259254988,0.25831109006583286,0.6213442253117291,0.25831109006583286,0.25831109006583286,0.25831109006583286,0.6213442253117291,0.25831109006583286,0.6213442253117291,0.17771162259254988
SND1,0.4865514621982533,0.4865514621982533,0.4865514621982533,1.0,0.4865514621982533,0.4865514621982533,0.37775555447970116,0.4865514621982533,0.15195711366190753,0.4865514621982533,0.15195711366190753,1.0,0.14361437461946994,0.21639477032940885,0.17445469369246977,0.37775555447970116,0.15195711366190753,0.37775555447970116,0.4865514621982533
SNX1,0.4879968843995989,0.4879968843995989,0.4879968843995989,1.0,0.4879968843995989,0.4879968843995989,0.37522175190462187,0.4879968843995989,0.1391537626728354,0.4879968843995989,0.1391537626728354,1.0,0.12126441508189811,0.21289757142182536,0.17216066023715482,0.37522175190462187,0.1391537626728354,0.37522175190462187,0.4879968843995989
SNX2,0.4944991999279362,0.4944991999279362,0.4944991999279362,1.0,0.4944991999279362,0.4944991999279362,0.3688787107989529,0.4944991999279362,0.08668086620183377,0.4944991999279362,0.08668086620183377,1.0,0.1514442117035709,0.2071032340186032,0.16939008863700625,0.3688787107989529,0.08668086620183377,0.3688787107989529,0.4944991999279362
SON,0.3892077754615733,0.3892077754615733,0.3892077754615733,1.0,0.2580932141145841,0.2580932141145841,0.6208108525989355,0.3892077754615733,0.14904203311324174,0.2580932141145841,0.14904203311324174,0.6208108525989355,0.12309385592592004,0.20395490310065464,0.16539736686757622,0.6208108525989355,0.14904203311324174,0.6208108525989355,0.2580932141145841
SOSTDC1,0.28627111100686675,0.28627111100686675,0.28627111100686675,1.0,0.18438946187974473,0.08425001338003259,0.4904990787936694,0.28627111100686675,0.4904990787936694,0.18438946187974473,0.4904990787936694,1.0,0.4904990787936694,0.4904990787936694,0.4904990787936694,0.4904990787936694,0.4904990787936694,0.4904990787936694,0.18438946187974473
SOX4,0.3892398060681426,0.3892398060681426,0.3892398060681426,1.0,0.1728167058516668,0.13439017277688525,0.6207805351617862,0.3892398060681426,0.2545832851423591,0.1728167058516668,0.2545832851423591,0.6207805351617862,0.2545832851423591,0.2545832851423591,0.2545832851423591,0.6207805351617862,0.2545832851423591,0.6207805351617862,0.1728167058516668
SPAG9,0.3874206302868078,0.3874206302868078,0.3874206302868078,1.0,0.16850836327086308,0.12985571663859893,0.6213700927627113,0.3874206302868078,0.256168140186453,0.16850836327086308,0.256168140186453,0.6213700927627113,0.256168140186453,0.256168140186453,0.256168140186453,0.6213700927627113,0.256168140186453,0.6213700927627113,0.16850836327086308
SPATA20,0.2667622708853552,0.2667622708853552,0.2667622708853552,1.0,0.16651579821090376,0.1048663526202568,0.49222131424738247,0.2667622708853552,0.49222131424738247,0.16651579821090376,0.49222131424738247,1.0,0.49222131424738247,0.49222131424738247,0.49222131424738247,0.49222131424738247,0.49222131424738247,0.49222131424738247,0.16651579821090376
SPINT1,0.39053751562873756,0.39053751562873756,0.39053751562873756,1.0,0.18620108324495827,0.14574851692317703,0.6205260861108419,0.39053751562873756,0.2564559633929022,0.18620108324495827,0.2564559633929022,0.6205260861108419,0.2564559633929022,0.2564559633929022,0.2564559633929022,0.6205260861108419,0.2564559633929022,0.6205260861108419,0.18620108324495827
SPRY1,0.5179789472788618,0.5179789472788618,0.5179789472788618,1.0,0.5179789472788618,0.5179789472788618,0.15297422602320426,0.5179789472788618,0.32614127596056197,0.5179789472788618,0.32614127596056197,1.0,0.32614127596056197,0.32614127596056197,0.32614127596056197,0.2640018116679169,0.32614127596056197,0.162098784109941,0.5179789472788618
SPTAN1,0.4893135096994681,0.4893135096994681,0.4893135096994681,1.0,0.4893135096994681,0.4893135096994681,0.374596527107512,0.4893135096994681,0.1228082118688058,0.4893135096994681,0.1228082118688058,1.0,0.14909848745078877,0.21295216240284245,0.17087917915533185,0.374596527107512,0.1228082118688058,0.374596527107512,0.4893135096994681
SPTBN1,0.48977159483627936,0.48977159483627936,0.48977159483627936,1.0,0.48977159483627936,0.48977159483627936,0.37348030037770286,0.48977159483627936,0.10659556929792958,0.48977159483627936,0.10659556929792958,1.0,0.14454757362921408,0.21115914658645005,0.1701665703786039,0.37348030037770286,0.10659556929792958,0.37348030037770286,0.48977159483627936
SQSTM1,0.4945775125492692,0.4945775125492692,0.4945775125492692,1.0,0.4945775125492692,0.4945775125492692,0.3695944554824381,0.4945775125492692,0.1013301139972618,0.4945775125492692,0.1013301139972618,1.0,0.15521668932557953,0.20873431716363017,0.16986123621422897,0.3695944554824381,0.1013301139972618,0.3695944554824381,0.4945775125492692
SRP68,0.3867174651914112,0.3867174651914112,0.3867174651914112,1.0,0.17089972624908714,0.1250559011864494,0.6216042597178982,0.3867174651914112,0.25842604152079424,0.17089972624908714,0.25842604152079424,0.6216042597178982,0.25842604152079424,0.25842604152079424,0.25842604152079424,0.6216042597178982,0.25842604152079424,0.6216042597178982,0.17089972624908714
SRP9,0.3849975599577225,0.3849975599577225,0.3849975599577225,1.0,0.16495365728928077,0.11674982114467411,0.6222203443896024,0.3849975599577225,0.2598144385709603,0.16495365728928077,0.2598144385709603,0.6222203443896024,0.2598144385709603,0.2598144385709603,0.2598144385709603,0.6222203443896024,0.2598144385709603,0.6222203443896024,0.16495365728928077
SRPRA,0.5093371979575155,0.5093371979575155,0.5093371979575155,1.0,0.5093371979575155,0.5093371979575155,0.356984590641434,0.5093371979575155,0.1254658661484654,0.5093371979575155,0.1254658661484654,1.0,0.1865757514607081,0.20489422303673022,0.16898924533881296,0.356984590641434,0.1254658661484654,0.356984590641434,0.5093371979575155
SRPX,0.5256256302188594,0.5256256302188594,0.5256256302188594,1.0,0.5256256302188594,0.5256256302188594,0.12472348326169291,0.5256256302188594,0.3425721926662882,0.5256256302188594,0.3425721926662882,1.0,0.3425721926662882,0.3425721926662882,0.3425721926662882,0.27610010920197586,0.3425721926662882,0.1904764887757067,0.5256256302188594
SRSF2,0.38607731497188397,0.38607731497188397,0.38607731497188397,1.0,0.1624996227255454,0.12251096130237503,0.6218099535294872,0.38607731497188397,0.25748630441554127,0.1624996227255454,0.25748630441554127,0.6218099535294872,0.25748630441554127,0.25748630441554127,0.25748630441554127,0.6218099535294872,0.25748630441554127,0.6218099535294872,0.1624996227255454
SRSF3,0.4873157517632213,0.4873157517632213,0.4873157517632213,1.0,0.4873157517632213,0.4873157517632213,0.376323968496804,0.4873157517632213,0.14596582241963116,0.4873157517632213,0.14596582241963116,1.0,0.1363781326403724,0.21435774717305872,0.17366585822904154,0.376323968496804,0.14596582241963116,0.376323968496804,0.4873157517632213
SRSF4,0.4895270762400252,0.4895270762400252,0.4895270762400252,1.0,0.4895270762400252,0.4895270762400252,0.373632574242301,0.4895270762400252,0.11615308064648915,0.4895270762400252,0.11615308064648915,1.0,0.14761811507307282,0.21144631321376095,0.17136152572516414,0.373632574242301,0.11615308064648915,0.373632574242301,0.4895270762400252
STARD10,0.3863595282771881,0.3863595282771881,0.3863595282771881,1.0,0.1751048463654409,0.12724524917906066,0.6217794459306133,0.3863595282771881,0.2600909982050837,0.1751048463654409,0.2600909982050837,0.6217794459306133,0.2600909982050837,0.2600909982050837,0.2600909982050837,0.6217794459306133,0.2600909982050837,0.6217794459306133,0.1751048463654409
STC2,0.5031874204770793,0.5031874204770793,0.5031874204770793,1.0,0.5031874204770793,0.5031874204770793,0.36481530828767406,0.5031874204770793,0.12965226151105652,0.5031874204770793,0.12965226151105652,1.0,0.18168043632188424,0.210171768329778,0.16415441314454915,0.36481530828767406,0.12965226151105652,0.36481530828767406,0.5031874204770793
STOM,0.4863249575002542,0.4863249575002542,0.4863249575002542,1.0,0.4863249575002542,0.4863249575002542,0.37725670255800564,0.4863249575002542,0.14275283655560855,0.4863249575002542,0.14275283655560855,1.0,0.10248798596997755,0.2144149319324105,0.17347030043595518,0.37725670255800564,0.14275283655560855,0.37725670255800564,0.4863249575002542
STT3B,0.49683742476306536,0.49683742476306536,0.49683742476306536,1.0,0.49683742476306536,0.49683742476306536,0.3667602454816644,0.49683742476306536,0.08298645035215728,0.49683742476306536,0.08298645035215728,1.0,0.15590481545133453,0.2061005370855643,0.16921016690438906,0.3667602454816644,0.08298645035215728,0.3667602454816644,0.49683742476306536
SUB1,0.3839391536876055,0.3839391536876055,0.3839391536876055,1.0,0.1654896150128594,0.10838322455530709,0.6228070032478966,0.3839391536876055,0.262274399160052,0.1654896150128594,0.262274399160052,0.6228070032478966,0.262274399160052,0.262274399160052,0.262274399160052,0.6228070032478966,0.262274399160052,0.6228070032478966,0.1654896150128594
SYAP1,0.3902688962974643,0.3902688962974643,0.3902688962974643,1.0,0.18312991098172027,0.15215750720704332,0.6203730591816149,0.3902688962974643,0.25498682550104285,0.18312991098172027,0.25498682550104285,0.6203730591816149,0.25498682550104285,0.25498682550104285,0.25498682550104285,0.6203730591816149,0.25498682550104285,0.6203730591816149,0.18312991098172027
SYF2,0.4943852505847888,0.4943852505847888,0.4943852505847888,1.0,0.4943852505847888,0.4943852505847888,0.3689722831284962,0.4943852505847888,0.08889097822682278,0.4943852505847888,0.08889097822682278,1.0,0.15195881671010625,0.20761012727831216,0.16936611414421102,0.3689722831284962,0.08889097822682278,0.3689722831284962,0.4943852505847888
SYT7,0.387998762243297,0.387998762243297,0.387998762243297,1.0,0.17979986033012754,0.13624806811256973,0.621371009705639,0.387998762243297,0.25880615231987325,0.17979986033012754,0.25880615231987325,0.621371009705639,0.25880615231987325,0.25880615231987325,0.25880615231987325,0.621371009705639,0.25880615231987325,0.621371009705639,0.17979986033012754
TAF7,0.5011164922201203,0.5011164922201203,0.5011164922201203,1.0,0.5011164922201203,0.5011164922201203,0.36349936941562544,0.5011164922201203,0.09266789115623307,0.5011164922201203,0.09266789115623307,1.0,0.17451457828048983,0.20534074817460743,0.16069378892302216,0.36349936941562544,0.09266789115623307,0.36349936941562544,0.5011164922201203
TAGLN,0.4952517071838258,0.4952517071838258,0.4952517071838258,1.0,0.4952517071838258,0.4952517071838258,0.3684453773970376,0.4952517071838258,0.07683570526183393,0.4952517071838258,0.04128717862987255,1.0,0.14497680000715538,0.20578970670193644,0.1712768386546472,0.3684453773970376,0.0671740493170766,0.3684453773970376,0.4952517071838258
TAT,1.0,1.0,1.0,0.15801255701094974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7043959684383811,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TBC1D30,0.5010735387350278,0.5010735387350278,0.5010735387350278,1.0,0.5010735387350278,0.5010735387350278,0.36571267463609336,0.5010735387350278,0.12180778447231075,0.5010735387350278,0.12180778447231075,1.0,0.17834571725957143,0.20917901988022308,0.1628495984959493,0.36571267463609336,0.12180778447231075,0.36571267463609336,0.5010735387350278
TBC1D9,0.27955758912941236,0.27955758912941236,0.27955758912941236,1.0,0.17616970953443176,0.10865406771528786,0.4882622900790501,0.27955758912941236,0.4882622900790501,0.17616970953443176,0.4882622900790501,1.0,0.4882622900790501,0.4882622900790501,0.4882622900790501,0.4882622900790501,0.4882622900790501,0.4882622900790501,0.17616970953443176
TBK1,0.49434484701433024,0.49434484701433024,0.49434484701433024,1.0,0.49434484701433024,0.49434484701433024,0.3713454169537917,0.49434484701433024,0.1258295467238758,0.49434484701433024,0.1258295467238758,1.0,0.1604410397226075,0.2118589128557194,0.17170791308430045,0.3713454169537917,0.1258295467238758,0.3713454169537917,0.49434484701433024
TFF1,0.2744959517936208,0.2744959517936208,0.2744959517936208,1.0,0.17398726045004984,0.10912134432741047,0.4903550209251856,0.2744959517936208,0.4903550209251856,0.17398726045004984,0.4903550209251856,1.0,0.4903550209251856,0.4903550209251856,0.4903550209251856,0.4903550209251856,0.4903550209251856,0.4903550209251856,0.17398726045004984
TFF3,0.26509533078770725,0.26509533078770725,0.26509533078770725,1.0,0.17688513112351112,0.11639903355123869,0.49401646274505673,0.26509533078770725,0.49401646274505673,0.17688513112351112,0.49401646274505673,1.0,0.49401646274505673,0.49401646274505673,0.49401646274505673,0.49401646274505673,0.49401646274505673,0.49401646274505673,0.17688513112351112
TGFBR2,0.49910963120563234,0.49910963120563234,0.49910963120563234,1.0,0.49910963120563234,0.49910963120563234,0.36525049472114546,0.49910963120563234,0.074631333415468,0.49910963120563234,0.04156697736913503,1.0,0.14898281871229116,0.20320149944817575,0.17156809194119427,0.36525049472114546,0.054944959093053795,0.36525049472114546,0.49910963120563234
TGOLN2,0.4919897363325915,0.4919897363325915,0.4919897363325915,1.0,0.4919897363325915,0.4919897363325915,0.37164690110450194,0.4919897363325915,0.10089539528534544,0.4919897363325915,0.10089539528534544,1.0,0.14860423245794802,0.20974816159411128,0.1698137390859383,0.37164690110450194,0.10089539528534544,0.37164690110450194,0.4919897363325915
THBS1,0.49094162145743614,0.49094162145743614,0.49094162145743614,1.0,0.49094162145743614,0.49094162145743614,0.3729392885360686,0.49094162145743614,0.10062745001603701,0.49094162145743614,0.10062745001603701,1.0,0.14328016568540813,0.2099404373111827,0.1716032084791474,0.3729392885360686,0.10062745001603701,0.3729392885360686,0.49094162145743614
TIMP3,0.5052673294662744,0.5052673294662744,0.5052673294662744,1.0,0.5052673294662744,0.5052673294662744,0.3620890496653347,0.5052673294662744,0.1147272140942656,0.5052673294662744,0.1147272140942656,1.0,0.18145863262649511,0.20736222254297426,0.16438544958586299,0.3620890496653347,0.1147272140942656,0.3620890496653347,0.5052673294662744
TLN1,0.49360518559358935,0.49360518559358935,0.49360518559358935,1.0,0.49360518559358935,0.49360518559358935,0.3690329314014529,0.49360518559358935,0.07737350277875464,0.49360518559358935,0.04982550423608398,1.0,0.14362532360914515,0.20570870792864582,0.17014164699699394,0.3690329314014529,0.07737350277875464,0.3690329314014529,0.49360518559358935
TM9SF2,0.48412147101669595,0.48412147101669595,0.48412147101669595,1.0,0.48412147101669595,0.48412147101669595,0.38045413073575757,0.48412147101669595,0.17211648981009353,0.48412147101669595,0.17211648981009353,1.0,0.14906418642361888,0.2193209419552764,0.17211648981009353,0.38045413073575757,0.17211648981009353,0.38045413073575757,0.48412147101669595
TMCO3,0.3863668677288559,0.3863668677288559,0.3863668677288559,1.0,0.17167294186028154,0.1272570766079018,0.6217253085115361,0.3863668677288559,0.2589919476642816,0.17167294186028154,0.2589919476642816,0.6217253085115361,0.2589919476642816,0.2589919476642816,0.2589919476642816,0.6217253085115361,0.2589919476642816,0.6217253085115361,0.17167294186028154
TMEM14C,0.48616770028851103,0.48616770028851103,0.48616770028851103,1.0,0.48616770028851103,0.48616770028851103,0.37725861375217146,0.48616770028851103,0.14835279561540082,0.48616770028851103,0.14835279561540082,1.0,0.13096420434705464,0.21527371649507154,0.174067069606583,0.37725861375217146,0.14835279561540082,0.37725861375217146,0.48616770028851103
TMEM150C,0.2798568737269477,0.2798568737269477,0.2798568737269477,1.0,0.17892132733295205,0.11309951331119052,0.4887968430709556,0.2798568737269477,0.4887968430709556,0.17892132733295205,0.4887968430709556,1.0,0.4887968430709556,0.4887968430709556,0.4887968430709556,0.4887968430709556,0.4887968430709556,0.4887968430709556,0.17892132733295205
TMSB4X,0.4872132418047976,0.4872132418047976,0.4872132418047976,1.0,0.4872132418047976,0.4872132418047976,0.3756977231138592,0.4872132418047976,0.13856037625069137,0.4872132418047976,0.13856037625069137,1.0,0.10940376780198295,0.2126016716122024,0.1727175616066836,0.3756977231138592,0.13856037625069137,0.3756977231138592,0.4872132418047976
TMX2,0.38406004031297447,0.38406004031297447,0.38406004031297447,1.0,0.16235776936209015,0.11323759072847434,0.6225510931364981,0.38406004031297447,0.2608754836960259,0.16235776936209015,0.2608754836960259,0.6225510931364981,0.2608754836960259,0.2608754836960259,0.2608754836960259,0.6225510931364981,0.2608754836960259,0.6225510931364981,0.16235776936209015
TNFSF10,0.27731881444945305,0.27731881444945305,0.27731881444945305,1.0,0.16974973827419854,0.11370641180900062,0.4885315715813771,0.27731881444945305,0.4885315715813771,0.16974973827419854,0.4885315715813771,1.0,0.4885315715813771,0.4885315715813771,0.4885315715813771,0.4885315715813771,0.4885315715813771,0.4885315715813771,0.16974973827419854
